Entry,Entry_name,Gene_name,Status,Accession,MCF7_1,MCF7_2,MCF7_3,Doxorubicin_1,Doxorubicin_2,Doxorubicin_3,P-value,P.adjust,log2FC
O14647,CHD2_HUMAN,CHD2,reviewed,O14647,100.3957535,92.48981466,99.44486825,100.2677034,97.73402099,101.5153615,0.449588074,0.481494092,0.035038258
P30044,PRDX5_HUMAN,PRDX5 ACR1 SBBI10,reviewed,P30044,389.4372918,389.9427571,403.2798788,490.6411152,494.9850853,509.2708145,0.000178711,0.001533934,0.338010811
Q9NXE4,NSMA3_HUMAN,SMPD4 KIAA1418 SKNY,reviewed,Q9NXE4,182.3381317,177.7455151,188.1413658,191.6556338,186.8800353,194.9074476,0.095943708,0.117523844,0.064882231
E7ESC6,E7ESC6_HUMAN,XPO7,unreviewed,E7ESC6,52.05717489,57.62257142,54.68149452,59.20596628,60.85844633,61.22869071,0.05760495,0.074678433,0.141453917
Q9H1A4,APC1_HUMAN,ANAPC1 TSG24,reviewed,Q9H1A4,39.65762351,42.0884532,41.38347115,39.10305792,40.65173127,37.9844129,0.165023793,0.19160945,-0.064582257
O75151,PHF2_HUMAN,PHF2 CENP-35 KIAA0662,reviewed,O75151,99.55177176,92.70402496,101.0240261,39.02291556,38.93779611,37.2624703,0.001201159,0.004302871,-1.347846815
P63092,GNAS2_HUMAN,GNAS GNAS1 GSP,reviewed,P63092-3,19.81770673,19.45442484,19.46599497,16.36827461,15.84397102,14.50422471,0.015319237,0.024314507,-0.330365976
O94855,SC24D_HUMAN,SEC24D KIAA0755,reviewed,O94855,89.04959288,98.03605491,91.91932581,121.8580538,126.0368647,124.5407827,0.002323626,0.006460998,0.416700534
Q9Y295,DRG1_HUMAN,DRG1 NEDD3,reviewed,Q9Y295,63.86974648,67.97951051,63.75814577,58.46545092,61.47558519,58.96054034,0.035631903,0.049223759,-0.12879487
Q96IR7,HPDL_HUMAN,HPDL GLOXD1,reviewed,Q96IR7,119.8422352,109.6524473,120.4591671,95.1546211,96.92135298,98.67022551,0.022971645,0.033887218,-0.267404345
Q07666,KHDR1_HUMAN,KHDRBS1 SAM68,reviewed,Q07666,324.1365837,317.064799,322.3978282,293.5582412,290.3699455,297.0282177,0.00068942,0.003103024,-0.129362586
Q9UKF6,CPSF3_HUMAN,CPSF3 CPSF73,reviewed,Q9UKF6,106.4241946,105.4559901,106.8806539,112.3788161,108.958616,111.3212747,0.030321532,0.042987839,0.061568397
Q9P2I0,CPSF2_HUMAN,CPSF2 CPSF100 KIAA1367,reviewed,Q9P2I0,124.9092985,121.9527642,127.5162915,116.4083737,112.209288,110.2838375,0.00839848,0.015107912,-0.143631005
C9JRZ6,C9JRZ6_HUMAN,CHCHD3,unreviewed,C9JRZ6,503.5683723,448.5047569,486.9780474,417.4551165,405.5702184,417.2003949,0.048794938,0.064596234,-0.214515174
Q9Y5K5,UCHL5_HUMAN,UCHL5 UCH37 AD-019 CGI-70,reviewed,Q9Y5K5-3,106.7478267,115.7767973,112.1230091,125.599099,125.3005753,123.469238,0.030686991,0.043402811,0.161817828
Q7Z5K2,WAPL_HUMAN,WAPL FOE KIAA0261 WAPAL,reviewed,Q7Z5K2,113.0110596,113.6579219,115.631937,113.920755,113.4313451,111.0512568,0.335663655,0.367354169,-0.016521284
Q9BZE1,RM37_HUMAN,MRPL37 MRPL2 RPML2 HSPC235,reviewed,Q9BZE1,226.7455322,202.9268395,217.0093802,155.0850743,152.2286047,152.5004257,0.011053214,0.018760707,-0.49200518
Q86SF2,GALT7_HUMAN,GALNT7,reviewed,Q86SF2,136.5568812,123.2122176,133.7908493,52.65993871,51.91909824,49.62644786,0.001720569,0.005362947,-1.351729327
O15382,BCAT2_HUMAN,BCAT2 BCATM BCT2 ECA40,reviewed,O15382,212.4390897,195.2281728,203.874041,123.0121037,118.8969958,114.0044,0.000595778,0.002876873,-0.780923288
P25398,RS12_HUMAN,RPS12,reviewed,P25398,342.9294555,356.6988667,340.405276,387.8312964,400.4467438,398.1229197,0.002037292,0.005959712,0.189961535
Q9ULH0,KDIS_HUMAN,KIDINS220 ARMS KIAA1250,reviewed,Q9ULH0,50.03288784,50.409104,51.27354295,38.39780519,37.25746752,38.61824439,2.77E-05,0.000657787,-0.408877719
Q99747,SNAG_HUMAN,NAPG SNAPG,reviewed,Q99747,162.0793969,152.5899992,154.5442926,160.0378718,157.4467887,155.7207445,0.704083298,0.726859156,0.01222145
Q9H0L4,CSTFT_HUMAN,CSTF2T KIAA0689,reviewed,Q9H0L4,18.47241252,17.21683047,17.30622319,28.48579871,27.69181514,26.01551416,0.001105343,0.004101405,0.633148837
P42694,HELZ_HUMAN,HELZ DRHC KIAA0054,reviewed,P42694,55.46165765,57.83936257,57.33492841,50.22681681,50.77036451,47.91254476,0.003500184,0.008327795,-0.196483631
O43852,CALU_HUMAN,CALU,reviewed,O43852-4,5.571548675,5.316544862,5.113329803,11.30648346,11.28264269,12.23891664,0.000666514,0.003054855,1.122049161
Q9Y6E2,BZW2_HUMAN,BZW2 HSPC028 MSTP017,reviewed,Q9Y6E2,267.2185817,308.4912252,285.7490256,273.8368104,287.8677835,289.2943365,0.806707982,0.823702488,-0.017624536
A0A087WY31,A0A087WY31_HUMAN,YTHDF3,unreviewed,A0A087WY31,74.17520781,79.06424846,73.47150897,144.185714,145.9991683,140.1819249,1.03E-05,0.000458534,0.924712641
Q9HAV7,GRPE1_HUMAN,GRPEL1 GREPEL1,reviewed,Q9HAV7,440.0127393,389.9582422,410.7998114,354.2612666,344.0946332,356.1848763,0.043160854,0.058079545,-0.23462175
P19174,PLCG1_HUMAN,PLCG1 PLC1,reviewed,P19174-2,45.58770579,50.48911026,47.09424431,67.91263174,69.76113271,66.84790533,0.000827111,0.003461547,0.514513805
Q9NRZ9,HELLS_HUMAN,HELLS PASG SMARCA6 Nbla10143,reviewed,Q9NRZ9,96.46774824,98.2993013,96.54460329,75.18955759,76.25331134,75.26393696,4.51E-05,0.000829027,-0.36173571
Q9Y5K5,UCHL5_HUMAN,UCHL5 UCH37 AD-019 CGI-70,reviewed,Q9Y5K5,1.028007842,1.114925913,0.852689117,1.154049914,1.072355154,0.969222149,0.521183614,0.551854031,0.093243112
Q96S66,CLCC1_HUMAN,CLCC1 KIAA0761 MCLC,reviewed,Q96S66,78.03023722,73.15410879,76.62421478,39.60635191,37.38883866,35.83279657,5.19E-05,0.00088024,-1.013696988
Q96HC4,PDLI5_HUMAN,PDLIM5 ENH L9,reviewed,Q96HC4,97.34345862,98.29155876,93.78177836,239.0037372,248.6244731,229.7198607,0.000817931,0.003437344,1.309524664
Q10471,GALT2_HUMAN,GALNT2,reviewed,Q10471,143.0675975,126.7557205,139.2800355,127.9616956,125.444167,133.2694666,0.268015554,0.29940372,-0.081342644
Q16777,H2A2C_HUMAN,H2AC20 H2AFQ HIST2H2AC,reviewed,Q16777,614.2981429,444.4037909,531.6488594,188.5429047,182.7189307,193.7904262,0.019621216,0.02970764,-1.492888811
Q9NVV4,PAPD1_HUMAN,MTPAP PAPD1,reviewed,Q9NVV4,127.2794277,120.9642998,135.4990324,117.45343,115.7257575,122.5625463,0.143313424,0.168623214,-0.109309298
Q9NYY8,FAKD2_HUMAN,FASTKD2 KIAA0971,reviewed,Q9NYY8,107.6616114,102.0183019,106.8469952,60.93704115,61.03258947,59.60005642,0.000819604,0.003437551,-0.801804785
Q8NCA5,FA98A_HUMAN,FAM98A,reviewed,Q8NCA5,113.559965,121.6069307,116.2966979,132.5875123,133.2439468,127.9145853,0.010672561,0.018298853,0.163890175
Q9NXF1,TEX10_HUMAN,TEX10 L18 Nbla10363,reviewed,Q9NXF1,94.58624006,89.36957061,97.15326625,90.86219656,91.52597064,95.44137987,0.709945143,0.732618042,-0.016930001
Q9UI08,EVL_HUMAN,EVL RNB6,reviewed,Q9UI08,15.04254685,16.5432294,15.875725,5.786278041,5.685620915,4.971171667,0.000151722,0.00143317,-1.529277998
Q96KP1,EXOC2_HUMAN,EXOC2 SEC5 SEC5L1,reviewed,Q96KP1,67.42969956,72.85473053,69.28660054,75.83069643,75.85919791,72.92472925,0.067031444,0.085287752,0.100012553
Q8TDN6,BRX1_HUMAN,BRIX1 BRIX BXDC2,reviewed,Q8TDN6,129.1672816,115.02319,126.8739698,115.2767636,110.7367091,111.8357299,0.116944904,0.140366465,-0.135290306
Q01831,XPC_HUMAN,XPC XPCC,reviewed,Q01831,198.7577014,182.5923458,195.1788559,81.23229116,79.13125594,76.21610534,0.000879012,0.003582102,-1.285066939
O14964,HGS_HUMAN,HGS HRS,reviewed,O14964,173.1685556,181.3174074,175.7493246,199.3813568,202.1496395,203.1415724,0.003248563,0.007947194,0.189521446
Q9NRY4,RHG35_HUMAN,ARHGAP35 GRF1 GRLF1 KIAA1722 P190A p190ARHOGAP,reviewed,Q9NRY4,58.62817563,60.3711735,58.51859554,53.4966249,52.93340568,47.14796776,0.049310526,0.065078817,-0.208993319
Q14004,CDK13_HUMAN,CDK13 CDC2L CDC2L5 CHED KIAA1791,reviewed,Q14004,105.4881998,102.1628293,108.7431065,80.37637081,81.82894711,80.06741329,0.00349079,0.008316767,-0.385090827
Q9Y624,JAM1_HUMAN,F11R JAM1 JCAM UNQ264/PRO301,reviewed,Q9Y624,215.4406188,203.0378159,214.0109438,105.2333237,102.2800736,96.4191289,6.17E-05,0.000944083,-1.057290175
Q96AQ6,PBIP1_HUMAN,PBXIP1 HPIP,reviewed,Q96AQ6,109.1655488,100.9653163,107.0321185,70.8650761,69.30591642,63.47410272,0.000356979,0.002159736,-0.639167335
B7ZLQ5,B7ZLQ5_HUMAN,SMARCA1 hCG_1980650,unreviewed,B7ZLQ5,8.64605361,8.521956861,8.641892003,21.01653121,20.82996421,21.57016683,0.000207585,0.001629372,1.296937257
P21964,COMT_HUMAN,COMT,reviewed,P21964,146.2499798,160.5106187,143.6023839,134.6583908,134.8234557,131.8710581,0.085128002,0.105407578,-0.166216912
P98160,PGBM_HUMAN,HSPG2,reviewed,P98160,21.28991549,18.96148306,20.86844418,10.20372466,9.718409527,10.10435407,0.003527556,0.008360695,-1.025405076
P16949,STMN1_HUMAN,STMN1 C1orf215 LAP18 OP18,reviewed,P16949,268.7954949,287.2302074,269.0823192,464.4441822,558.7275865,556.1004454,0.012384466,0.020543643,0.936604954
Q96SB4,SRPK1_HUMAN,SRPK1,reviewed,Q96SB4,135.6589608,135.6235109,135.5579353,141.7782376,143.7353075,141.2648388,0.012483359,0.020698834,0.069024133
O00487,PSDE_HUMAN,PSMD14 POH1,reviewed,O00487,169.4372678,182.6878372,169.0119586,186.5970483,185.184431,179.8518179,0.13802292,0.163066383,0.082046678
P51648,AL3A2_HUMAN,ALDH3A2 ALDH10 FALDH,reviewed,P51648,218.2137017,209.5209036,220.0414754,89.39398861,87.17544717,85.8770616,0.000220605,0.001676808,-1.303471854
Q08380,LG3BP_HUMAN,LGALS3BP M2BP,reviewed,Q08380,140.9512975,131.6670724,139.8354054,112.3916388,110.2326105,109.2407157,0.007095054,0.013322554,-0.313636109
Q14232,EI2BA_HUMAN,EIF2B1 EIF2BA,reviewed,Q14232,72.54752873,84.80405224,79.0616715,92.21499951,95.60764154,95.90183145,0.036082452,0.049772219,0.263179685
Q9UNS1,TIM_HUMAN,TIMELESS TIM TIM1 TIMELESS1,reviewed,Q9UNS1,73.56601798,79.51847754,75.64811013,73.81431477,76.61687335,72.61776153,0.426069704,0.45821253,-0.036301681
Q9NY27,PP4R2_HUMAN,PPP4R2 SBBI57,reviewed,Q9NY27,59.67522066,68.21178674,62.288379,39.86601314,38.75143239,42.31322619,0.005324733,0.010961854,-0.653150334
P60900,PSA6_HUMAN,PSMA6 PROS27,reviewed,P60900,328.2486151,357.3595635,349.047168,361.1983889,379.6931581,370.8624809,0.077413593,0.096829422,0.103687359
Q9H0S4,DDX47_HUMAN,DDX47,reviewed,Q9H0S4,152.7670419,142.2511261,151.2541468,136.1201873,131.0350785,132.1609721,0.025559251,0.03711835,-0.16039257
Q9HCM4,E41L5_HUMAN,EPB41L5 KIAA1548,reviewed,Q9HCM4,153.5253563,145.3816935,150.4267018,107.3394648,103.6548879,100.1340068,0.000142874,0.001390456,-0.530277531
A0A7I2YQG2,A0A7I2YQG2_HUMAN,RPL19 hCG_31402,unreviewed,A0A7I2YQG2,356.9154387,345.9986749,349.6025379,371.6008666,353.3883779,355.8693817,0.240368117,0.270584229,0.038334776
Q96Q11,TRNT1_HUMAN,TRNT1 CGI-47,reviewed,Q96Q11,212.4422626,214.1638474,217.7863371,172.4695539,169.1357654,167.0671809,3.46E-05,0.000719307,-0.341202483
Q86UK7,ZN598_HUMAN,ZNF598,reviewed,Q86UK7,76.68177014,76.57115024,76.35213964,123.7622362,126.3882061,118.1655179,0.00270333,0.007081942,0.681789479
Q13162,PRDX4_HUMAN,PRDX4,reviewed,Q13162,371.4693646,339.7117316,365.2398465,277.164321,271.8557796,270.0377968,0.009876773,0.017208351,-0.394205024
Q8N8A6,DDX51_HUMAN,DDX51,reviewed,Q8N8A6,101.2524267,94.5390072,100.4798758,64.15235244,64.6315478,59.54321055,0.000261516,0.001845223,-0.653678226
Q9H501,ESF1_HUMAN,ESF1 ABTAP C20orf6 HDCMC28P,reviewed,Q9H501,162.8821314,144.8526199,157.848463,122.1048923,119.3216606,120.1949156,0.021147553,0.031605178,-0.364558716
P61019,RAB2A_HUMAN,RAB2A RAB2,reviewed,P61019,357.9593109,339.1362027,359.5627322,422.1578699,417.8427274,429.2318241,0.002498278,0.006767079,0.264447437
Q12846,STX4_HUMAN,STX4 STX4A,reviewed,Q12846,122.3424518,112.1920008,116.5042604,104.7813208,105.4849185,104.084795,0.050855995,0.066947588,-0.159253632
Q14571,ITPR2_HUMAN,ITPR2,reviewed,Q14571,85.73712317,79.54428601,87.04441238,63.15217585,60.89510805,63.97718871,0.005443609,0.011118038,-0.424367401
O95716,RAB3D_HUMAN,RAB3D GOV RAB16,reviewed,O95716,153.7284196,146.5740448,156.1655239,42.63893863,39.44189468,38.06683941,7.62E-05,0.001047206,-1.925704985
P51570,GALK1_HUMAN,GALK1 GALK,reviewed,P51570,102.5533008,112.1636115,107.8623684,117.4983097,121.8360432,119.0324175,0.033765763,0.047053637,0.151783093
Q14146,URB2_HUMAN,URB2 KIAA0133,reviewed,Q14146,123.4148797,111.918431,120.65551,94.5423335,91.57790807,87.08787871,0.004606687,0.00990805,-0.381831573
P49454,CENPF_HUMAN,CENPF,reviewed,P49454,89.82059877,85.0931071,87.65307533,62.07826829,63.36671864,63.92602742,0.000991416,0.003857718,-0.47146888
Q9BYD6,RM01_HUMAN,MRPL1 BM-022,reviewed,Q9BYD6,188.5093516,170.0003932,180.8682642,174.0082872,161.9867311,168.0307185,0.151080737,0.176956821,-0.0977993
Q6P1N9,TATD1_HUMAN,TATDN1 CDA11,reviewed,Q6P1N9,202.9300172,203.2494454,205.4952723,156.492374,154.7338219,147.5718885,0.001452012,0.004824488,-0.414905319
A0A3B3IUB5,A0A3B3IUB5_HUMAN,HM13,unreviewed,A0A3B3IUB5,265.882806,244.3365299,252.8700064,232.9289467,217.7308682,219.1692666,0.019302247,0.029299065,-0.188058964
Q9BY77,PDIP3_HUMAN,POLDIP3 KIAA1649 PDIP46,reviewed,Q9BY77,84.82968415,77.19055353,81.16815021,93.86272633,94.51390039,100.1226376,0.00724968,0.013540767,0.246493297
A0A0C4DFM1,A0A0C4DFM1_HUMAN,TM9SF4 hCG_38809,unreviewed,A0A0C4DFM1,100.430655,92.73241428,99.66926012,100.6299468,98.93774729,97.81185281,0.607000279,0.634747461,0.022230586
A0A286YFF7,A0A286YFF7_HUMAN,PPT1,unreviewed,A0A286YFF7,208.4254171,191.1297878,194.1522631,123.1595657,121.2311249,119.4985537,0.003666416,0.008541021,-0.706252851
A0A7I2V4V1,A0A7I2V4V1_HUMAN,PPIA,unreviewed,A0A7I2V4V1,14.62055598,17.5420172,17.51098078,13.47353275,14.09337414,15.89126403,0.167668718,0.194389431,-0.192850515
O60361,NDK8_HUMAN,NME2P1,reviewed,O60361,14.51902434,17.40007061,16.51804674,21.17040453,23.7567911,24.48351786,0.006534019,0.012595405,0.519044626
Q9NZL9,MAT2B_HUMAN,MAT2B TGR MSTP045 Nbla02999 UNQ2435/PRO4995,reviewed,Q9NZL9,76.20266772,83.58073075,79.60301689,114.8343778,118.4601103,118.1257258,0.000510789,0.002599193,0.553855894
Q8NI35,INADL_HUMAN,PATJ CIPP INADL,reviewed,Q8NI35,20.63947843,19.76928817,20.31307429,8.395713124,7.152089501,6.966461838,0.00010062,0.001194932,-1.431376184
Q9NTK5,OLA1_HUMAN,OLA1 GTPBP9 PRO2455 PTD004,reviewed,Q9NTK5,169.1295001,191.4111001,172.6695462,231.9287701,241.6648576,243.0559027,0.004438062,0.009664853,0.426563524
O43252,PAPS1_HUMAN,PAPSS1 ATPSK1 PAPSS,reviewed,O43252,86.81272397,99.22582538,89.72028546,121.9958987,124.9461787,118.5947043,0.006201844,0.012166785,0.406609475
P50213,IDH3A_HUMAN,IDH3A,reviewed,P50213,402.4492058,371.0767654,394.2481059,327.7085015,322.5222693,329.0097063,0.018105114,0.027786495,-0.254026092
P40938,RFC3_HUMAN,RFC3,reviewed,P40938,93.91676582,91.94009425,91.9389601,91.42319304,92.52805751,90.39346628,0.271667993,0.302960208,-0.018035099
P15531,NDKA_HUMAN,NME1 NDPKA NM23,reviewed,P15531,97.92091982,113.7095389,104.0140478,98.27696725,102.4572719,96.31112174,0.310326099,0.341843594,-0.087617385
O14787,TNPO2_HUMAN,TNPO2,reviewed,O14787-2,58.88200473,64.03855711,60.3529991,57.43001169,58.06910087,57.0846265,0.141463492,0.166674169,-0.086702138
Q9UK61,TASOR_HUMAN,TASOR C3orf63 FAM208A KIAA1105,reviewed,Q9UK61,55.45213906,52.81961511,56.32516498,89.79470039,91.22351149,91.58154504,7.84E-05,0.001062703,0.727846943
Q15042,RB3GP_HUMAN,RAB3GAP1 KIAA0066 RAB3GAP,reviewed,Q15042,64.35202177,69.67770785,65.822551,101.4858672,103.9267956,99.22447278,8.85E-05,0.001135036,0.608157782
Q9H6W3,RIOX1_HUMAN,RIOX1 C14orf169 MAPJD NO66,reviewed,Q9H6W3,54.81122059,50.65428446,52.20476922,31.61776195,31.00053489,28.73274693,0.000220763,0.001676808,-0.787417575
Q86V15,CASZ1_HUMAN,CASZ1 CST SRG ZNF693,reviewed,Q86V15,11.2351104,9.678176326,10.50434455,5.135522117,4.955441764,4.672730829,0.003761413,0.008685134,-1.089520602
Q9BWD1,THIC_HUMAN,ACAT2 ACTL,reviewed,Q9BWD1,61.35683842,72.83924545,64.9362031,62.24817008,63.17729978,60.93309216,0.33554532,0.367276493,-0.095646053
Q9BXS5,AP1M1_HUMAN,AP1M1 CLTNM,reviewed,Q9BXS5,106.7446538,120.0893927,116.8520678,137.8031768,138.1138445,140.6622725,0.021891,0.032546914,0.277499567
O43824,GTPB6_HUMAN,GTPBP6 PGPL,reviewed,O43824,155.210147,143.0511886,145.7677655,78.29908097,76.08527848,75.1104531,0.001567494,0.005041856,-0.952192688
Q13501,SQSTM_HUMAN,SQSTM1 ORCA OSIL,reviewed,Q13501,70.97061547,71.99272763,67.2446345,85.29390572,84.56635514,80.52786487,0.002939819,0.007487125,0.252348724
P46109,CRKL_HUMAN,CRKL,reviewed,P46109,74.27991231,78.78293614,75.51347501,98.13271101,102.1945296,98.93455882,0.000217451,0.001664688,0.388732158
Q8IWZ8,SUGP1_HUMAN,SUGP1 SF4,reviewed,Q8IWZ8,89.76031436,85.37183858,88.49734975,73.47771688,74.68602304,73.78025965,0.00564067,0.011406361,-0.248316126
Q9UI10,EI2BD_HUMAN,EIF2B4 EIF2BD,reviewed,Q9UI10,0.59015265,0.472295005,0.398295574,0.900800072,0.791282008,0.687835073,0.021391874,0.03188998,0.704208751
Q9UKM7,MA1B1_HUMAN,MAN1B1 UNQ747/PRO1477,reviewed,Q9UKM7,100.7193856,91.2845591,97.4141218,72.38136946,69.92611042,68.69255394,0.005266998,0.010881618,-0.455911753
Q9HCM4,E41L5_HUMAN,EPB41L5 KIAA1548,reviewed,Q9HCM4-2,13.74801846,14.34692859,14.23766433,6.411388411,5.740613487,4.900114324,0.000728006,0.00319915,-1.311818694
O60244,MED14_HUMAN,MED14 ARC150 CRSP2 CXorf4 DRIP150 EXLM1 RGR1 TRAP170,reviewed,O60244,63.20979083,63.21268606,64.80717778,70.05724116,68.57268212,69.85789435,0.001335262,0.004601462,0.124656822
Q9NZT2,OGFR_HUMAN,OGFR,reviewed,Q9NZT2,70.72630496,74.24064538,72.04381568,58.95912783,58.0568803,57.4001211,0.001611427,0.005138412,-0.315233157
Q9H993,ARMT1_HUMAN,ARMT1 C6orf211,reviewed,Q9H993,87.14587466,117.5575818,113.368384,52.43874581,52.6859391,50.53598184,0.029005786,0.041364448,-1.030948211
P04626,ERBB2_HUMAN,ERBB2 HER2 MLN19 NEU NGL,reviewed,P04626,55.12850696,50.94333933,54.81893454,36.57376519,37.06193838,33.91993292,0.000696312,0.003118489,-0.580998529
Q9UI10,EI2BD_HUMAN,EIF2B4 EIF2BD,reviewed,Q9UI10-3,88.34839,96.62433159,91.0638318,124.4386377,130.1826936,123.420919,0.000506338,0.002586728,0.453688155
Q8N2F6,ARM10_HUMAN,ARMC10 SVH PSEC0198,reviewed,Q8N2F6-2,8.36366874,8.047081009,7.769568597,4.000706368,3.66006118,2.836609104,0.001453726,0.00482734,-1.203804402
A0A7I2V409,A0A7I2V409_HUMAN,MARK3,unreviewed,A0A7I2V409,14.23029374,15.23473996,15.22218367,13.89989007,14.111705,14.28536809,0.127871976,0.15218649,-0.079308128
Q13596,SNX1_HUMAN,SNX1,reviewed,Q13596,118.7349058,129.7907966,121.0397811,155.4312892,159.4754036,157.2271601,0.00510148,0.010663605,0.353365912
P20340,RAB6A_HUMAN,RAB6A RAB6,reviewed,P20340,222.6081179,207.642047,216.1202274,160.3199729,160.3125128,156.5421674,0.003432285,0.008222584,-0.437843705
Q15059,BRD3_HUMAN,BRD3 KIAA0043 RING3L,reviewed,Q15059,28.04494233,27.55570363,29.45704311,23.13228939,22.63249851,20.60947156,0.003843277,0.00879711,-0.357817799
Q9P015,RM15_HUMAN,MRPL15 HSPC145,reviewed,Q9P015,219.952431,204.6869772,213.536916,191.642811,184.4939687,183.7400757,0.012522019,0.020736336,-0.188845545
F6TB26,F6TB26_HUMAN,TDRKH,unreviewed,F6TB26,161.6447146,144.2357974,153.4083088,80.03656723,76.28386277,74.83190831,0.002262358,0.006338362,-0.990557712
Q9BQ70,TCF25_HUMAN,TCF25 KIAA1049 NULP1 FKSG26,reviewed,Q9BQ70,84.20780286,90.52062839,89.54077196,66.94451209,68.0655284,68.60728513,0.006576161,0.01266405,-0.376147985
P46977,STT3A_HUMAN,STT3A ITM1 TMC,reviewed,P46977,352.6003441,317.9216402,357.0635677,334.1070672,322.0090053,349.079142,0.641636105,0.667919858,-0.031782803
Q9UM47,NOTC3_HUMAN,NOTCH3,reviewed,Q9UM47,63.88243794,60.63958159,65.75242854,37.60279303,38.79114925,35.87258868,0.000463089,0.002467611,-0.761153941
P30260,CDC27_HUMAN,CDC27 ANAPC3 D0S1430E D17S978E,reviewed,P30260,157.0789637,158.3194796,157.4698017,155.5210487,155.2654167,152.193458,0.078311774,0.097826644,-0.030488628
P32119,PRDX2_HUMAN,PRDX2 NKEFB TDPX1,reviewed,P32119,487.7802025,555.7208846,492.3550376,239.9333885,247.0632951,240.8048061,0.00613232,0.012073151,-1.077426165
Q96L92,SNX27_HUMAN,SNX27 KIAA0488 My014,reviewed,Q96L92,59.4531202,64.38697146,60.27165705,55.01612395,50.9903348,48.72544076,0.015936588,0.025063524,-0.250811039
X6RM59,X6RM59_HUMAN,NT5C3A,unreviewed,X6RM59,92.39061837,92.14140031,97.15607115,58.44621675,57.15561315,55.42472699,0.000242338,0.001776304,-0.719878203
P43121,MUC18_HUMAN,MCAM MUC18,reviewed,P43121,67.87072762,69.16928099,68.33573998,293.0837984,281.4092114,275.1880329,0.000561926,0.002768573,2.048655544
Q5T200,ZC3HD_HUMAN,ZC3H13 KIAA0853,reviewed,Q5T200,83.58909444,77.22926623,83.50463058,69.62447245,66.96262182,70.52867567,0.013818647,0.022419165,-0.238352225
Q9UBL3,ASH2L_HUMAN,ASH2L ASH2L1,reviewed,Q9UBL3,115.6667465,107.5309911,114.470709,91.88160731,93.03826637,92.86910408,0.014339407,0.02311894,-0.281618017
Q8ND04,SMG8_HUMAN,SMG8 ABC2 C17orf71,reviewed,Q8ND04,66.9632886,73.85868002,69.73538429,89.71455803,90.09921891,85.76052756,0.002622676,0.006968559,0.334902309
Q9NRW7,VPS45_HUMAN,VPS45 VPS45A VPS45B,reviewed,Q9NRW7,210.50047,202.8752226,211.6127557,108.5287773,108.0145768,104.965906,0.00014452,0.001397247,-0.958969234
Q86TU7,SETD3_HUMAN,SETD3 C14orf154,reviewed,Q86TU7,65.89086067,68.42599705,62.02752345,57.52938821,59.52945917,60.89045776,0.060973426,0.078481149,-0.141920013
Q9NXG2,THUM1_HUMAN,THUMPD1,reviewed,Q9NXG2,124.1858856,141.9569095,134.9913458,166.3370609,174.8733238,176.5405458,0.005652442,0.011418551,0.368173481
Q9H9Y6,RPA2_HUMAN,POLR1B,reviewed,Q9H9Y6,163.450074,150.7937297,164.445584,167.237861,164.0428422,171.646116,0.200474872,0.228697062,0.071258666
Q4G0N4,NAKD2_HUMAN,NADK2 C5orf33 MNADK NADKD1,reviewed,Q4G0N4,140.5546895,128.6423197,139.2884502,97.10688887,91.29377978,89.60899322,0.001506447,0.004934265,-0.555149702
Q9Y5B6,PAXB1_HUMAN,PAXBP1 C21orf66 GCFC GCFC1,reviewed,Q9Y5B6,53.95454739,51.33304723,54.28600384,54.66349759,53.62386797,53.78756582,0.472607391,0.504761096,0.022438986
P52732,KIF11_HUMAN,KIF11 EG5 KNSL1 TRIP5,reviewed,P52732,80.81918442,85.59895312,79.78253039,127.9039931,135.4955871,128.153338,0.000176423,0.001529343,0.669372624
Q8N335,GPD1L_HUMAN,GPD1L KIAA0089,reviewed,Q8N335,196.2098918,214.0709369,200.6007245,78.23817278,77.70144907,77.04037051,0.001748121,0.005399342,-1.39068661
Q9UIJ7,KAD3_HUMAN,AK3 AK3L1 AK6 AKL3L,reviewed,Q9UIJ7,404.4671472,364.7924029,389.0309949,441.9209747,423.2564406,437.2101425,0.035427483,0.048995231,0.169161639
P62834,RAP1A_HUMAN,RAP1A KREV1,reviewed,P62834,71.98593185,73.11281523,71.75491114,50.93848092,48.81812821,48.65438341,7.39E-05,0.001041673,-0.547123827
O75947,ATP5H_HUMAN,ATP5PD ATP5H My032,reviewed,O75947,661.7229368,560.5341643,617.6582643,275.9910369,271.052277,275.5347928,0.007246754,0.013538563,-1.161414826
P54709,AT1B3_HUMAN,ATP1B3,reviewed,P54709,203.1330804,189.0160741,203.5907462,236.971327,232.3375064,255.5648373,0.010311603,0.017817843,0.283046998
P16278,BGAL_HUMAN,GLB1 ELNR1,reviewed,P16278,290.631143,269.5952797,287.5076969,168.5073159,163.6212325,157.9832103,0.000680984,0.003102836,-0.790501094
Q99797,MIPEP_HUMAN,MIPEP MIP,reviewed,Q99797,89.23679184,84.33433808,87.89710149,54.7660798,52.90285425,53.750616,0.000628172,0.002963186,-0.69582035
A0A7I2V2U6,A0A7I2V2U6_HUMAN,MTHFD2,unreviewed,A0A7I2V2U6,189.3882348,176.6073616,188.3657577,166.2889755,162.9827076,170.310238,0.028883243,0.041204847,-0.150105417
